gene	FPKM	bivalency_status
Sbpl	0	H3K27me3
Prepl	97.7723	H3K4me3
Sbp	0	H3K27me3
Abca3	5.21667	H3K4me3
Slc3a1	0	H3K27me3
Eci1	0.257568	H3K4me3
Six2	0	Bivalent
Srbd1	3.37093	H3K4me3
Dnase1l2	0.0772801	none
E4f1	8.98763	H3K4me3
Epas1	1.95595	H3K27me3
Mlst8	9.10726	H3K4me3
Rhoq	4.3894	none
Pigf	5.27394	H3K4me3
Cript	6.09582	H3K4me3
Mcfd2	38.8171	Bivalent
Msh2	5.14723	H3K4me3
Gtf2a1l	0	H3K27me3
Meiob	0	Bivalent
Hagh	5.75567	H3K27me3
Spsb3	2.73725	H3K4me3
Mapk8ip3	95.9098	H3K4me3
C3	0.0204483	H3K27me3
Jpt2	1.42624	H3K4me3
Tmem204	0.0947634	none
Ift140	2.11889	H3K4me3
Telo2	6.48817	H3K4me3
Prss28	0	H3K27me3
St6gal2	6.89221	H3K4me3
Tpsab1	0	H3K27me3
Pot1b	1.13711	H3K4me3
Tekt4	0	H3K27me3
Sox8	24.1108	none
Nme4	0.513257	H3K4me3
Tmem8	0.433953	Bivalent
Mrpl28	9.53867	H3K4me3
Axin1	9.66368	H3K4me3
Pdia2	0.0530979	H3K27me3
Rgs11	0.64319	Bivalent
Fam234a	0.726764	H3K4me3
Luc7l	9.51037	H3K4me3
Dusp1	5.25024	H3K4me3
Bnip1	2.21704	H3K4me3
Phf1	1.46363	H3K4me3
Cuta	14.3622	none
Plin3	0.0543403	none
Kdm4b	7.8053	H3K4me3
Rpl36-ps2	1.32041	H3K27me3
Rfx2	0.323947	Bivalent
Acsbg2	0.00969237	H3K27me3
Uqcc2	66.659	H3K4me3
1700061G19Rik	0.0236271	H3K27me3
Ip6k3	0	none
Grm8	1.49874	H3K27me3
Mllt1	14.3069	H3K4me3
Nudt3	108.522	none
Spdef	0	H3K27me3
Snrpc	3.76128	H3K27me3
Taf11	13.8194	none
Anks1	1.04864	none
Zfp523	9.8101	H3K4me3
Fkbp5	26.005	none
Armc12	0	none
Clpsl2	0	none
Clps	0	H3K27me3
Pdzph1	0.0393482	none
Nudt12	1.14476	Bivalent
Cul2	3.96969	H3K4me3
Bambi	0.276253	Bivalent
Lyzl1	0	none
Mtpap	5.07654	H3K4me3
Map3k8	0.0807542	Bivalent
Svil	1.6633	Bivalent
Zeb1	33.4754	H3K4me3
Epc1	17.5515	H3K4me3
Sos1	10.101	none
Map4k3	7.33594	H3K4me3
Tmem178	3.0722	Bivalent
Thumpd2	1.35699	H3K4me3
Pkdcc	0.634565	H3K27me3
Cox7a2l	25.1151	none
Thada	2.63946	H3K4me3
Dync2li1	0.474822	H3K4me3
Abcg8	0.0108852	Bivalent
Adcyap1	0.493764	H3K27me3
Polr2d	2.95976	H3K4me3
Slc25a46	20.834	H3K4me3
Sap130	4.99649	H3K4me3
Syt4	70.5241	Bivalent
Adad2	0	H3K27me3
Celf4	184.319	H3K27me3
Tpgs2	6.01201	H3K4me3
Slc39a6	7.09884	H3K4me3
Elp2	2.94964	H3K4me3
2700062C07Rik	3.57207	none
Zscan30	1.17897	H3K4me3
Zfp397	10.5603	H3K4me3
Mapre2	44.9084	H3K27me3
Wac	34.062	H3K4me3
Ccny	19.6976	H3K4me3
Thoc1	1.88776	H3K4me3
Rock1	5.12975	H3K4me3
Cyp4f14	0.0248271	H3K27me3
Esco1	4.58919	H3K4me3
Mib1	30.2302	H3K4me3
Cyp4f41-ps	0.0671794	H3K4me3
Zfp871	15.4076	H3K4me3
Adamts10	0.451937	H3K4me3
Myo1f	0	H3K27me3
Kifc5b	0.259783	H3K4me3
Dtna	15.2619	H3K4me3
Cdh2	32.0609	none
Ccdc178	0	none
Tapbp	4.20066	none
Pfdn6	25.1243	H3K4me3
Wdr46	1.67539	H3K4me3
Mep1b	0	none
Rnf138	1.21296	H3K4me3
Vps52	3.10147	H3K4me3
Ring1	5.6568	none
Slc39a7	25.9508	none
Col11a2	0.233453	H3K27me3
Dsc2	0.0626199	Bivalent
H2-Oa	0	H3K27me3
Brd2	64.641	none
Psmb8	0.0475626	Bivalent
Tap2	0.0592639	Bivalent
Btnl2	0	H3K27me3
Pfdn1	15.7098	H3K4me3
Psd2	1.26008	Bivalent
Tmem173	0.0540916	H3K27me3
Dnajc18	37.8878	none
Spata24	1.47354	H3K4me3
Mzb1	0.0330791	H3K27me3
Slc23a1	0.0668594	H3K27me3
Sil1	19.3105	H3K4me3
Hspa9	86.2194	H3K4me3
Etf1	19.8282	H3K4me3
Cyp21a1	0	none
Gfra3	0	Bivalent
Nelfe	5.67557	H3K4me3
Cdc23	32.9493	H3K4me3
C2	0	none
Epb41l4a	0.621128	H3K27me3
Stard4	4.35181	H3K4me3
Tslp	0.0252085	H3K27me3
Bin1	7.11755	none
Ercc3	2.99512	H3K4me3
Map3k2	3.09234	Bivalent
Iws1	8.86733	H3K4me3
Proc	0	H3K27me3
Csnk2b	42.592	H3K4me3
Myo7b	0.0128811	H3K27me3
Apom	0	none
Bag6	37.6511	H3K4me3
Prrc2a	76.6531	H3K4me3
Lims2	0.52567	none
Aif1	1.07155	none
Ltb	0.033206	H3K27me3
Wdr33	7.92931	H3K4me3
Tnf	0	H3K27me3
Lta	0.105592	H3K27me3
Atp6v1g2	123.221	none
Riok3	7.38107	H3K4me3
Pou5f1	0	H3K27me3
Psors1c2	0.0365094	H3K27me3
Rmc1	7.90996	H3K4me3
Aqp4	1.41058	none
Npc1	4.43505	H3K4me3
Mrpl27	21.9002	H3K4me3
Zfp521	2.00786	H3K27me3
Lama3	0.0523647	Bivalent
Dhx16	3.43728	H3K4me3
Impact	33.3166	H3K4me3
Ttc39c	3.07365	none
Ndfip1	46.7196	none
Atat1	19.4458	H3K4me3
Spry4	0.961317	Bivalent
Gnl1	21.047	H3K4me3
Cabyr	0.437623	H3K4me3
Nr3c1	25.7223	Bivalent
Mrps18b	4.29472	none
Gm8615	0.534367	none
Pcdh12	0.0112431	H3K27me3
Dele1	5.76132	H3K4me3
Rpp21	5.87206	H3K4me3
H2-M10.1	0	none
Arap3	1.86017	none
Hdac3	15.0865	H3K4me3
Diaph1	16.2292	H3K4me3
Trim26	5.06824	Bivalent
H2-M5	0	Bivalent
Gabbr1	125.813	none
Myot	0.0944691	none
Dcp2	12.4297	H3K4me3
Ik	12.0268	H3K4me3
Pggt1b	3.86842	H3K4me3
Mal2	16.8305	Bivalent
Ap3s1	13.823	none
Lvrn	0.0214409	Bivalent
Ankhd1	11.315	none
Slc4a9	0	H3K27me3
Hbegf	5.00095	H3K4me3
Yipf5	6.24842	H3K4me3
Rbm27	7.78556	H3K4me3
Lars	12.3833	H3K4me3
Pou4f3	0	Bivalent
Tcerg1	21.5989	H3K4me3
Ppp2r2b	36.6903	H3K4me3
Dpysl3	6.15037	Bivalent
Jakmip2	46.959	H3K4me3
Spink1	0	none
Dtwd2	1.09523	H3K4me3
Hsd17b4	3.03966	Bivalent
Ftmt	0	none
Rab27b	16.7023	H3K4me3
Dynap	0	none
Mbd2	28.3282	H3K4me3
Smad4	26.5813	H3K4me3
Sec11c	6.50876	H3K4me3
Grp	0.105925	Bivalent
Rax	0	H3K27me3
Cplx4	0	H3K27me3
Pmaip1	0.0930904	Bivalent
Gnal	306.362	Bivalent
Impa2	5.92437	H3K4me3
Cidea	0.102347	Bivalent
Afg3l2	27.238	H3K4me3
Srfbp1	6.14601	H3K4me3
Lox	0.00545694	Bivalent
Prelid3a	3.52603	H3K4me3
1700034E13Rik	0	H3K27me3
Spire1	18.1017	H3K4me3
Sncaip	4.01198	Bivalent
Snx24	1.87062	H3K4me3
Psmg2	0.698815	H3K4me3
Ppic	0.0194303	Bivalent
Ptpn2	4.16509	H3K4me3
Cep192	0.178906	H3K4me3
Ldlrad4	8.8368	H3K4me3
4930546C10Rik	0	none
Setbp1	6.70404	H3K27me3
Slc14a2	0.0216479	none
Galr1	0.171511	H3K27me3
Me2	6.78578	H3K4me3
Mapk4	29.2813	H3K27me3
Cxxc1	6.11886	H3K4me3
Mbd1	8.30258	H3K4me3
Smad2	5.27403	Bivalent
Sall3	0.0831948	H3K27me3
Atp9b	6.23608	Bivalent
Rbfa	20.4386	H3K4me3
Gm16286	48.551	H3K4me3
Pde6a	0.0572879	none
Csnk1a1	55.5596	H3K27me3
Il17b	0.109535	none
Pcyox1l	4.96151	H3K4me3
Grpel2	3.80392	H3K4me3
Napg	17.6573	H3K4me3
Txnl1	21.9825	H3K4me3
Nars	52.6901	Bivalent
Fech	15.385	none
Nedd4l	55.7475	none
Lmnb1	2.99764	H3K27me3
C330018D20Rik	2.99638	H3K4me3
Megf10	0.215069	Bivalent
Prrc1	1.54713	H3K4me3
Slc12a2	1.03998	H3K4me3
Fbn2	0.293748	Bivalent
Slc27a6	0	Bivalent
Isoc1	3.93313	H3K4me3
Dctn4	9.07081	H3K4me3
Rbm22	5.47761	H3K4me3
Rps14	3.89164	none
Cd74	0.128685	none
Tcof1	9.22498	H3K4me3
Tmx3	14.973	H3K4me3
Camk2a	322.764	none
Cdx1	0	H3K27me3
Pdgfrb	0.0666911	H3K27me3
Csf1r	0.227394	none
Hmgxb3	8.16612	H3K4me3
Gnaq	23.5079	H3K4me3
Psat1	3.46021	none
Tle4	30.6932	none
Cndp2	12.1914	H3K4me3
Timm21	2.47994	Bivalent
Cyb5a	30.4847	none
Cbln2	0.642869	Bivalent
Slc22a6	0.00697643	none
Scgb1a1	0	H3K27me3
Asrgl1	4.84701	H3K4me3
Gm9750	0	H3K4me3
Anxa1	0.0677045	none
Incenp	4.87999	Bivalent
Fth1	68.5361	none
Rab3il1	0.197224	none
Fads3	0.884061	Bivalent
Fads2	2.23697	H3K27me3
Tmem138	2.26695	H3K4me3
Tmem216	1.52393	H3K4me3
Sdhaf2	9.9803	H3K4me3
Cd5	0.113302	none
Cd6	0.0829405	none
Ms4a7	0	none
Ms4a1	0	none
Ms4a4c	0	none
Ms4a6b	0.0322355	none
Ms4a4d	0	H3K27me3
Ms4a6d	0.0204281	H3K27me3
Ms4a2	0	none
Ms4a3	0	none
Cblif	0	none
Mrpl16	11.4904	H3K4me3
Osbp	10.9905	H3K4me3
Fam111a	0.0796304	none
Keg1	0	none
Zfp91	21.0234	H3K4me3
Lpxn	0	H3K4me3
Gna14	0.00754261	H3K27me3
Rfk	6.23101	Bivalent
Pcsk5	2.05034	Bivalent
Ostf1	0.439283	Bivalent
Carnmt1	1.63436	H3K4me3
Trpm6	0.00529344	Bivalent
1700025F22Rik	0	H3K27me3
1700017D01Rik	0	none
Ms4a8a	0	none
Ms4a10	0	H3K27me3
Ccdc86	2.12336	H3K4me3
Zp1	0.0150027	none
Prpf19	9.38724	H3K4me3
Tmem132a	37.7016	H3K4me3
Slc15a3	0.163526	none
Pga5	0	none
Ddb1	13.6954	H3K4me3
Fen1	7.13141	H3K4me3
Syt7	19.0378	Bivalent
Aldh1a7	0.0129242	none
Tmc1	0.0137552	none
Zfand5	18.0135	none
Cemip2	2.40861	Bivalent
Slc22a19	0	none
Rtn3	98.0388	H3K4me3
Atl3	3.08052	H3K4me3
Gm16437	0.81604	H3K27me3
Naa40	4.55638	H3K4me3
Lipo3	1.13066	none
Otub1	54.1524	H3K4me3
Lipf	0	none
Cdc42bpg	0.981327	Bivalent
Lipn	0	none
Lipk	0	none
Ehd1	10.9648	Bivalent
Atg2a	1.81317	H3K4me3
Ankrd22	0	none
Stambpl1	3.13306	H3K4me3
Ppp2r5b	30.6179	H3K4me3
Fas	0	Bivalent
Cdc37l1	11.6251	Bivalent
Lipa	1.13593	Bivalent
Ak3	7.35619	H3K4me3
Gpha2	0.0474808	none
Rcl1	2.59545	H3K4me3
Majin	0.355462	H3K27me3
Snx15	8.5837	H3K4me3
Jak2	3.29269	none
Sac3d1	2.41845	H3K4me3
Cdca5	0	H3K4me3
Zfpl1	8.74993	H3K4me3
Tnfrsf25	0.0188676	H3K27me3
Kif20b	0.049964	Bivalent
Vps51	10.7932	H3K4me3
Htr7	2.77694	Bivalent
Tm7sf2	1.3724	H3K4me3
Rpp30	1.76695	Bivalent
Ankrd1	0.0144124	H3K27me3
Pcgf5	2.46913	Bivalent
Mlana	0	H3K27me3
Syvn1	3.24118	H3K4me3
Il33	0.358876	H3K27me3
Tnks2	14.4341	H3K4me3
Tjp2	0.510206	Bivalent
Trpd52l3	0	H3K27me3
Frmd8	0.397428	H3K4me3
Uhrf2	4.90737	H3K4me3
Slc25a45	0.0432616	none
Rad9a	1.96766	H3K4me3
Dpf2	14.5415	H3K4me3
Gldc	0.130513	Bivalent
Mrpl21	4.07996	H3K4me3
Rps6kb2	5.1101	H3K4me3
Ighmbp2	3.03894	H3K4me3
Pola2	1.17291	H3K4me3
Coro1b	5.27551	H3K4me3
Dmrt1	0	H3K27me3
Eif1ad	2.26888	H3K4me3
Cabp4	0.0380649	none
Chka	4.37947	H3K4me3
Banf1	9.5998	H3K4me3
Tmem134	1.71087	H3K4me3
Cst6	2.10782	H3K4me3
Aip	24.3748	H3K4me3
Pitpnm1	14.7707	none
Sf3b2	110.465	H3K4me3
Pold4	2.82493	H3K4me3
Pacs1	17.6653	H3K4me3
Cdk2ap2	1.6501	none
Cabp2	0	H3K27me3
Grk2	16.9713	H3K4me3
Klc2	42.9406	H3K4me3
Mbl2	0	none
Acy3	0	none
Pip5k1b	1.3061	Bivalent
Dkk1	0	Bivalent
Gm49405	0.0276332	Bivalent
Rab1b	21.9094	H3K4me3
Doc2g	0.467076	none
Cnih2	41.0001	none
Yif1a	0.907062	H3K27me3
Cbwd1	6.12226	H3K4me3
Rin1	22.7998	none
Aldh3b1	0.47559	none
Asah2	4.13469	H3K4me3
Rce1	6.13283	H3K4me3
Slc29a2	0.8237	H3K4me3
Pcx	4.35007	H3K4me3
Minpp1	13.107	H3K4me3
Apba1	18.8141	H3K4me3
Papss2	0.191052	Bivalent
Cpt1a	0.310354	H3K27me3
Peli3	7.92421	Bivalent
Mrpl11	3.99672	Bivalent
Lao1	0	none
Tesmin	0	H3K4me3
Mus81	3.64391	none
Gal	0.590434	H3K27me3
Ppp6r3	15.2212	H3K4me3
Efemp2	0.202937	H3K27me3
Ctsw	0	H3K27me3
Fibp	2.0564	none
Fosl1	0	Bivalent
Lrp5	0.0464878	Bivalent
Drap1	17.9698	H3K4me3
Smarca2	94.9098	none
Ovol1	0.0214444	H3K27me3
Vldlr	20.1284	none
Rnaseh2c	4.05042	H3K4me3
Kat5	22.7912	Bivalent
Rela	1.47494	H3K4me3
Slc1a1	21.3207	H3K4me3
Kcnk7	0.0886146	H3K4me3
Ehbp1l1	4.29529	none
Fam89b	5.75873	H3K4me3
Ltbp3	1.43911	Bivalent
Scyl1	19.1188	H3K4me3
Capn1	2.88377	Bivalent
Smc5	7.72951	H3K4me3
Arl2	13.5709	H3K4me3
Men1	15.0964	H3K4me3
Map4k2	4.53316	H3K4me3
Sf1	48.3238	H3K4me3
Rps6ka4	11.5613	Bivalent
Prdx5	50.4124	H3K4me3
Esrra	6.49789	Bivalent
Kcnk4	0.284426	Bivalent
Gpr137	9.99282	H3K4me3
Bad	4.41469	H3K4me3
Plcb3	0.96184	none
Vegfb	16.3638	H3K4me3
Dnajc4	3.62965	none
Fermt3	0.374019	H3K4me3
Stip1	55.275	H3K4me3
Rcor2	5.90893	H3K4me3
Mark2	57.7502	none
Spindoc	3.93016	H3K4me3
Lgals12	0.0505614	Bivalent
Plaat5	0	Bivalent
Smc3	6.51418	H3K4me3
Pdcd4	24.2838	none
Shoc2	9.72181	H3K4me3
Gpam	2.3233	none
Tectb	0.0201147	H3K27me3
Acsl5	1.70604	H3K27me3
Zdhhc6	4.74229	H3K4me3
Vti1a	11.2311	H3K4me3
Tcf7l2	0.489035	H3K27me3
Hhex	0	Bivalent
Cyp26a1	0.0263082	H3K27me3
Cep55	0	H3K4me3
Rbp4	4.49971	Bivalent
Eif3a	78.8753	H3K4me3
Pde6c	0	H3K27me3
Fam45a	4.22103	H3K4me3
Prdx3	10.9022	H3K4me3
Plce1	2.38581	Bivalent
Noc3l	3.17195	H3K4me3
Hells	0.392577	Bivalent
Cyp2c55	0	none
Cyp2c39	0	none
Cyp2c40	0	none
Sorbs1	52.1605	H3K4me3
Aldh18a1	4.55614	H3K4me3
Tctn3	2.52333	Bivalent
Ccnj	1.41459	H3K27me3
Tll2	0.0201926	Bivalent
Dntt	0	H3K27me3
Tm9sf3	35.4273	H3K4me3
Pik3ap1	0.150863	Bivalent
Lcor	13.819	H3K4me3
Slit1	4.54119	Bivalent
Smndc1	10.3841	H3K4me3
Mxi1	11.9437	H3K27me3
Add3	16.7212	none
Xpnpep1	14.8048	none
Trim8	25.2003	none
Arl3	70.2441	H3K4me3
Sfxn2	0.365735	H3K4me3
Maoa	0.734917	none
Efhc2	0.652443	H3K4me3
Fundc1	16.8913	H3K4me3
Nt5c2	17.9079	H3K27me3
Dusp21	0	none
Msr1	0	none
Pdcd11	2.35564	H3K4me3
Taf5	0.851323	H3K4me3
Pcgf6	1.84132	H3K4me3
Samt4	0	none
Nr0b1	0	Bivalent
5430427O19Rik	0	none
Gk	1.85415	H3K4me3
Slk	39.1962	H3K4me3
Col17a1	0.193434	H3K27me3
Sfr1	49.3701	H3K4me3
Gsto1	4.43864	H3K4me3
Gsto2	0.0742973	H3K4me3
Habp2	2.75301e-07	H3K27me3
Casp7	1.07977	Bivalent
Dclre1a	2.06951	H3K4me3
Nhlrc2	1.29674	H3K4me3
Tdrd1	0.198169	H3K27me3
Vwa2	0	Bivalent
Afap1l2	0.243254	Bivalent
Ablim1	7.77845	Bivalent
Trub1	4.51785	H3K4me3
Gfra1	5.87261	H3K27me3
Ccdc172	0	H3K27me3
Pnliprp2	0	H3K27me3
Hspa12a	45.036	H3K4me3
Slc18a2	1.30369	Bivalent
3110040N11Rik	7.72655	H3K4me3
Btbd1	40.4362	H3K4me3
Hdgfl3	28.7585	H3K4me3
Bnc1	0	H3K27me3
Gcgr	0	H3K27me3
Bhlhe22	0.225092	H3K27me3
Ppp1r27	0.0410362	H3K4me3
P4hb	36.7892	H3K4me3
Arhgdia	62.3622	none
Ints4	2.23614	Bivalent
Alyref	11.2461	H3K4me3
Anapc11	15.4386	H3K4me3
Pcyt2	8.20179	H3K4me3
Sirt7	2.78664	H3K4me3
Tollip	23.2303	H3K27me3
Pycr1	1.16708	none
Myadml2	3.09934	H3K4me3
Aspscr1	4.98696	H3K4me3
Cenpx	3.06562	H3K4me3
Lrrc45	1.17351	H3K4me3
Mob2	5.68064	H3K4me3
Cbr2	0	H3K27me3
Maged1	178.521	none
Fasn	26.5695	H3K4me3
Arhgap19	1.14389	Bivalent
Dus1l	6.50083	H3K4me3
Gps1	5.24702	H3K4me3
Zdhhc16	3.49431	H3K4me3
Rfng	13.3696	H3K4me3
Mms19	6.0649	H3K4me3
Slc16a3	0.995652	H3K27me3
Csnk1d	26.187	H3K4me3
Cd7	0.118422	H3K27me3
Sectm1a	0	H3K27me3
Ogfod3	1.09042	H3K4me3
Rab40b	26.9616	H3K4me3
Ubtd1	1.87226	H3K4me3
Ankrd2	0.0616927	H3K27me3
Wdr45b	19.7181	H3K4me3
Fn3k	8.66946	H3K4me3
Hoga1	0.0589031	H3K27me3
Pi4k2a	8.17052	none
R3hcc1l	4.24851	H3K4me3
Loxl4	0.00855257	Bivalent
Hps1	0.473796	H3K4me3
Cnnm1	26.8081	H3K27me3
Got1	125.406	H3K4me3
Entpd7	1.17011	H3K4me3
Cutc	0.823235	H3K4me3
Abcc2	0	H3K27me3
Dnmbp	5.04339	H3K4me3
Cpn1	0.185965	H3K27me3
Cyp2c23	0.368907	none
Erlin1	10.9632	H3K4me3
Chuk	4.21438	H3K4me3
Cwf19l1	3.01441	H3K4me3
Bloc1s2-ps	0.109632	none
Scd3	0.510211	none
Scd2	61.6044	none
Ndufb8	57.8482	H3K4me3
Sema4g	1.40052	H3K4me3
Mrpl43	11.5873	H3K4me3
Twnk	3.24762	H3K4me3
Sfxn3	23.073	none
Kazald1	0	Bivalent
Tlx1	0	H3K27me3
Lbx1	0	H3K27me3
Btrc	17.9279	H3K4me3
Poll	1.87651	H3K4me3
Fgf8	0	H3K27me3
Oga	144.327	H3K4me3
Kcnip2	59.478	none
Ldb1	42.5069	none
Gbf1	15.3623	Bivalent
Nfkb2	0.128222	Bivalent
Fbxl15	2.81523	H3K27me3
Mfsd13a	3.40966	none
Actr1a	31.9568	H3K4me3
Pitx3	0	H3K27me3
Sufu	2.76351	H3K4me3
Hexa	2.23042	H3K4me3
Arih1	29.29	H3K4me3
Bbs4	16.3785	H3K4me3
Adpgk	1.69468	H3K4me3
Parp6	4.81861	H3K4me3
Limd1	0.32262	H3K4me3
Sacm1l	5.31641	H3K4me3
Fyco1	5.57126	H3K4me3
Slc6a20b	0.254941	none
Lztfl1	13.0725	Bivalent
Tbl1x	12.4572	none
Zfhx4	4.1995	Bivalent
Ribc1	0.166967	H3K4me3
Hsd17b10	1.97893	H3K4me3
Huwe1	47.7851	none
Fam120c	11.3462	H3K4me3
Tsr2	35.5013	H3K4me3
Fgd1	1.8352	none
Gnl3l	46.31	H3K4me3
Maged2	9.6162	H3K4me3
Apex2	1.84432	none
Alas2	0.229916	none
Pfkfb1	0.0814399	H3K4me3
Tro	180.03	none
Abhd6	9.64468	H3K4me3
Flnb	0.428385	Bivalent
Dnase1l3	0	H3K27me3
Polr3a	6.34951	H3K4me3
Sat1	2.20345	H3K4me3
Acot9	1.80867	H3K4me3
4933436I01Rik	0	none
Prdx4	2.09291	none
Rps24	48.2301	H3K4me3
Ptprj	29.5439	H3K4me3
Banp	3.30175	Bivalent
Car5a	0	H3K27me3
Jph3	66.436	H3K27me3
Itgb8	3.81273	H3K4me3
Sp4	16.2514	H3K4me3
Atp10a	0.182153	H3K27me3
Ube3a	53.2798	none
Padi3	0	H3K27me3
Padi1	0.0175832	H3K27me3
Padi4	0.0110361	H3K27me3
Kdm5c	6.35554	H3K4me3
Gpr143	0	H3K27me3
Sbds	38.4243	H3K4me3
Rabgef1	7.93563	H3K4me3
Mettl7b	0	H3K4me3
Itga7	0.0354974	Bivalent
Rdh5	0.130052	H3K4me3
Cd63	0.517805	H3K27me3
Gdf11	2.61917	Bivalent
Ormdl2	0.519948	H3K4me3
Dnajc14	11.9293	Bivalent
Mmp19	0.127312	H3K27me3
Dgka	0.373921	H3K27me3
Cdk2	0	Bivalent
Pmel	0.0120897	Bivalent
Rps26	41.0129	H3K4me3
Pa2g4	22.8348	H3K4me3
Esyt1	0.324702	Bivalent
Smarcc2	17.2241	H3K4me3
Cdh9	4.37003	H3K4me3
Chmp6	1.75295	H3K4me3
Baiap2	85.8965	none
Rnf41	16.9321	none
Nabp2	24.4653	none
Aatk	23.1592	none
Tepsin	1.64802	H3K4me3
Fscn2	0	none
Cnpy2	5.1642	H3K4me3
Il23a	0.0465433	none
Faap100	1.10901	H3K4me3
Pde6g	0.0236985	none
Mip	0.0431755	H3K27me3
Atp5b	926.924	H3K4me3
Prim1	0.233961	H3K4me3
Hsd17b6	0	none
Tac2	0.500797	H3K27me3
Myo1a	0.00681712	none
Nab2	26.9381	none
Shmt2	2.6125	Bivalent
R3hdm2	76.9067	H3K4me3
Inhbc	0	H3K27me3
Gli1	0.0781968	H3K27me3
Ddit3	16.2675	none
Mbd6	2.69485	none
Dctn2	10.6648	none
Ttc4	8.76887	H3K4me3
Pip4k2c	13.491	H3K4me3
Bsnd	0	none
Katnal2	2.07498	H3K4me3
Hdhd2	18.171	H3K4me3
Agap2	114.858	H3K27me3
Pias2	2.90748	H3K4me3
St8sia5	3.13548	Bivalent
Rnf165	16.2012	Bivalent
Atp5a1	65.9248	H3K4me3
Pstpip2	2.41533	none
Crisp1	0	none
Avil	0.00932183	none
Crisp3	0	none
Atp23	3.17794	H3K4me3
Usp33	35.6041	H3K4me3
Clns1a	6.91304	H3K4me3
Gm9752	0.14144	none
Paip1	4.47042	H3K4me3
Nnt	1.88989	H3K4me3
Cd163l1	0	H3K27me3
Paox	0.410882	H3K4me3
Echs1	5.14409	H3K4me3
Fuom	9.91886	H3K4me3
Prap1	0	none
Caly	238.05	H3K27me3
Msx3	0.140384	H3K27me3
Zfp511	2.74937	H3K4me3
Adam8	0.14012	none
Tubgcp2	8.9807	H3K4me3
Adgra1	7.9729	none
Inpp5a	8.40531	H3K4me3
Dpysl4	3.57457	H3K4me3
Cyp2e1	0.0232883	none
Syce1	0.142749	none
Urah	0	H3K27me3
Odf3	0.0252076	H3K27me3
Bet1l	3.68043	none
Ric8a	5.10531	none
Sirt3	4.6499	H3K4me3
Psmd13	5.27406	H3K4me3
Cox8b	0	none
Ifitm5	0	H3K27me3
Ifitm1	0	H3K27me3
Ifitm3	0.0525343	H3K27me3
Sigirr	0.0214051	Bivalent
Ptdss2	2.45298	H3K4me3
Drd4	0.0407983	H3K27me3
Cdhr5	0	H3K27me3
Irf7	0.0447125	Bivalent
Hras	60.9756	none
Lmntd2	0.012425	Bivalent
Taldo1	13.8389	Bivalent
Eps8l2	0.108793	H3K27me3
Tmem80	2.54526	H3K4me3
Pidd1	0.164222	H3K27me3
Rplp2	39.0699	Bivalent
Pnpla2	1.19712	H3K4me3
Cd151	1.40594	H3K27me3
Tspan4	1.23982	Bivalent
Chid1	11.8716	H3K4me3
Muc2	0	H3K27me3
Tktl2	0.0238736	none
Tmem192	2.079	H3K4me3
Apool	0.996773	H3K4me3
Satl1	0	none
2010106E10Rik	0	none
Zfp711	2.08221	none
Chm	14.3802	H3K4me3
Crcp	3.4277	Bivalent
Asl	2.48419	Bivalent
Gusb	1.93663	H3K4me3
Phkg1	1.05637	none
Sumf2	1.17471	H3K4me3
Tm9sf2	62.1422	H3K4me3
Clybl	1.21678	Bivalent
Fgf14	27.0257	none
Farp1	1.51613	Bivalent
Slc15a1	0	H3K27me3
Dock9	9.65765	H3K4me3
Tnrc6c	9.92741	none
Tmc6	0.216045	H3K27me3
6030468B19Rik	0	H3K27me3
Tk1	0.0234506	Bivalent
Cant1	14.6765	H3K4me3
Rbfox3	156.918	H3K27me3
Cbx2	0.381859	Bivalent
Cbx8	5.28736	Bivalent
Gaa	51.6569	H3K4me3
Eif4a3	22.7614	H3K4me3
Nptx1	14.4293	H3K27me3
Rptor	6.45923	H3K4me3
Pde8a	0.205968	H3K27me3
Cpeb1	2.26426	H3K27me3
Nat1	0.388441	none
Tma16	5.60042	H3K4me3
Dach2	0.162874	Bivalent
Klhl4	0.916423	H3K4me3
Zfp202	0.565972	H3K4me3
Copg2	20.2308	H3K4me3
Podxl	4.9188	Bivalent
Mkln1	6.72328	H3K4me3
Map3k7cl	0.0166158	H3K27me3
Bach1	1.82781	Bivalent
Cct8	32.4335	H3K4me3
Usp16	1.6455	Bivalent
Phf6	2.2319	H3K4me3
Hprt	23.0472	H3K4me3
Gm7628	0.00271608	none
Ccdc51	1.6185	H3K4me3
Atrip	3.96223	H3K4me3
Shisa5	2.35366	Bivalent
Pfkfb4	0.789084	H3K4me3
Col7a1	0	H3K27me3
Uqcrc1	14.1126	H3K4me3
Tmem89	0	none
Arhgef9	258.217	H3K4me3
Cnksr2	215.128	H3K27me3
Rps6ka6	4.38417	none
Tmem47	67.9565	H3K4me3
Alox5	0.0830709	Bivalent
March8	3.50141	H3K4me3
Myo3a	0	H3K27me3
Wdr73	7.54893	H3K4me3
Nmb	0.211673	none
Sec11a	14.5076	Bivalent
Slc28a1	0	H3K27me3
A930017K11Rik	0	Bivalent
Pigq	16.1115	none
Rab40c	9.17875	H3K4me3
Mettl26	3.39289	H3K4me3
Mcrip2	1.95571	H3K4me3
Rhot2	16.574	H3K4me3
Rhbdl1	3.64914	none
Jmjd8	2.41462	none
