gene	FPKM	bivalency_status
Gm37146	0	none
Gm36999	0	none
Ighv1-30	0	none
A930032L01Rik	0.108307	none
Gm37000	0	none
Gm37002	0	none
Gm37001	0	none
Gm37004	0	none
Gm37003	0.154372	none
Gm36998	0	none
Gm31258	0.00923617	none
Gm21678	0	none
Gm37542	0.0109856	none
Gm37541	0.0266996	none
Gm37544	0	none
Ighv1-57	0	none
Gm37543	0.0331329	none
5730585A16Rik	0	H3K27me3
Gm33707	0.0645892	H3K27me3
Gm37539	0	none
Gm34106	0.112035	none
Ighv8-2	0	none
Gm38190	0.120905	H3K4me3
Gm38191	0	none
Gm35843	0	none
Gm38192	0.450629	none
Gm38194	0	none
2310046K23Rik	0	none
Gm38189	0	none
Gm37631	0	none
Gm5543	0	none
Pcdha3	1.20815	H3K4me3
Ighv1-62-1	0	none
Gm37630	0	none
Ighv1-28	0	none
Gm37629	0.0598912	none
Gm37628	0.402334	none
Gm37627	0	none
Gm37626	0.0552098	none
Gm37791	0	none
Gm37792	0.0676044	none
4930566N20Rik	0.160658	none
Gm37790	0.0291837	none
Gm19721	0.168126	H3K4me3
Gm37789	0	none
Gm37788	0.0569043	none
Trbv12-3	0	H3K27me3
Gm37793	0	none
Gm10851	0	none
Gm37234	0	none
Gm19938	0.0494087	none
Gm19331	0	none
Gm37235	0	H3K27me3
Gm18865	0	none
Gm37231	0	none
Gm37233	1.72007	H3K4me3
Gm37232	0	none
Gm37236	0	none
Gm21443	0	none
Gm18952	0	none
Gm37380	0	none
Gm37381	0	none
9430053O09Rik	0.0432747	H3K4me3
Gm37377	0	none
Gm37378	0	none
Gm21469	0	none
Gm10568	0.153706	none
Gm37376	669.84	H3K4me3
Gm37434	0	none
Gm38346	0.0680383	H3K27me3
Gm38345	0.0177264	Bivalent
Gm38350	0	none
Gm38349	0	H3K27me3
1700047N06Rik	0.13719	none
Gm38348	0.266665	none
Gm21412	0	none
Gm38351	0.0264717	H3K27me3
Gm37043	0	none
4930509J09Rik	0.0250719	none
Gm32999	0	H3K4me3
Ighv8-5	0	none
Gm37045	0.0151062	H3K4me3
Gm37044	0	none
4930590L20Rik	0	none
9530022L04Rik	0	none
Gm37973	0.0275282	none
Olfr258-ps1	0	none
A430050A11Rik	0	none
9530018H14Rik	0	H3K27me3
Gm38387	0.394969	none
A930036K24Rik	0	none
Gm37975	0	H3K4me3
Gm37974	0	H3K4me3
Gm37972	0	none
Gm37971	0.0207571	none
Gm38140	0	H3K27me3
Ighv8-7	0	none
Gm38141	0	none
Gm38142	0.0360363	none
Gm38143	0	none
Gm38144	0	H3K4me3
2900022M07Rik	0.651264	none
Gm38145	0	none
Gm33815	0	none
D630023O14Rik	0	none
Gm37579	0	none
Gm37578	0.0579317	none
Gm37577	0	none
Gm37576	0	H3K27me3
Gm37575	0	H3K27me3
Gm37574	0	none
Gm37573	0.354682	none
Gm37580	0.0478033	H3K4me3
Gm5049	0	none
Gm37865	0	none
Gm37864	0.120662	none
Gm20840	0	none
Gm38187	0.0169028	none
5530400K19Rik	0	none
Gm37863	0	H3K27me3
A730094K22Rik	0	H3K27me3
Gm37862	0.406746	none
4930568G15Rik	0.0720967	none
Trbv18	0	H3K27me3
Gm36935	1.78052	none
Gm36936	0.214558	none
Gm36937	0.152036	none
Gm36938	0	H3K27me3
A430110C17Rik	0.135892	none
4933424G06Rik	0.301133	H3K4me3
Gm36939	0.784071	none
Sh2d1b1	0	none
Gm36940	0	H3K4me3
Gm37464	0.139452	none
Gm37325	0	none
Iqschfp	0.214428	Bivalent
Gm37465	0.0900766	none
Paupar	0.00720398	H3K27me3
Gm26616	0.0242747	H3K4me3
Gm37463	0.141035	none
Pcdhga12	5.86462	H3K4me3
Gm37462	0	none
Gm38051	0	none
Gm29856	0	none
Gm38050	0	none
Gm38049	0	none
Gm38047	0.029785	none
Gm17953	0	none
Flg	0	H3K27me3
Pcdhga9	8.8199	H3K4me3
Gm38032	0.0177151	H3K27me3
Gm37103	0	none
Gm37102	0	none
Gm37104	0	none
Gm17965	0	none
Gm6621	0	none
Gm37101	0.0166272	H3K27me3
Gm37100	0.020029	none
Gm38343	0	none
Gm37655	0.0118959	none
Gm38344	0.139192	none
Ighv1-48	0	none
Gm37508	0	none
Gm38342	0.0560924	H3K4me3
Pisrt1	0	none
Gm38352	0.0363473	none
Gm38197	0.0177944	H3K27me3
Gm37166	0.467	none
Gm5542	0	none
1700003N22Rik	0	none
Gm38199	0	none
Gm38198	0.371965	none
Gm38200	0.0499945	H3K4me3
Gm37167	0	none
Gm38201	0	none
Gm37244	0	H3K27me3
Gm5100	0	none
Gm37243	0	none
2610012C04Rik	0.0349611	none
Gm37246	0.0510924	none
Gm37245	0	none
BC085271	2.79318	none
Gm18551	0	none
Gm37926	0	H3K27me3
Gm37925	0.0385129	none
Gm37924	0	none
Catspere1	0.00846507	none
Gm37923	0	H3K27me3
Gm37922	0	none
Gm37921	0	none
Gm21871	0	none
Gm37920	0	H3K27me3
Dnmt3a-ps1	0	none
Gm36985	0	H3K27me3
Gm36986	0	Bivalent
Gm36987	0	none
Gm8010	1.12895	none
Gm36988	0.375821	none
Gm26524	0.12409	H3K4me3
Gm36989	0.222466	none
Ighv13-1	0	none
Gm19445	0.223633	none
Gm36984	0	H3K27me3
Gm37371	0	none
Gm37372	0.0181005	none
Ighv1-10	0	none
Gm37370	0.0696629	none
Gm21955	0.0674423	none
1600017P15Rik	0	H3K4me3
Gm37369	0	none
Gm21350	0	none
Gm37367	0.116948	none
Gm37368	0.049785	none
Olfr1398-ps1	0	none
Gm38086	0	none
Ighv1-29	0	none
Gm32347	0	none
Gm35323	0	none
Ighv12-2	0	none
Gm38340	0.0202963	H3K27me3
Gm38085	0.241939	none
Gm38339	0	none
Gm36941	0	none
Gm37781	0.102279	none
Gm37782	0	none
Gm37783	0.420788	none
Ighv1-2	0	none
Gm37784	0	none
Gm37785	0.480367	H3K4me3
Ighv1-45	0	none
Gm29740	0	none
Gm37228	0	none
1110002O04Rik	0.239296	H3K4me3
Gm37227	0	none
Gm37226	0.317014	none
Gm37225	0	none
Ighv1-41	0	none
1700039I01Rik	0	H3K27me3
Gm37224	0	H3K4me3
Gm37230	0	H3K4me3
Gm37229	0	none
Gm38134	0.0812329	none
Gm38135	0	none
Gm38133	0	none
Pcdhgc5	76.2987	H3K4me3
Gm5103	0	none
6430573P05Rik	0.0246789	H3K4me3
Gm9722	0	none
Gm38136	0	none
Gm16701	0.238961	H3K4me3
Gm38137	0.053467	none
Gm8276	0.0749075	none
Gm37927	0	none
Gm21763	0	none
D930036K23Rik	0.0779561	none
Gm37568	0	none
6430511E19Rik	0.0982438	H3K4me3
Gm37569	0.109845	none
Gm37571	0	none
Gm37570	0.423759	none
Gm37039	0	none
Gm37694	0.207335	none
Gm37695	0	Bivalent
Gm37035	0.113137	Bivalent
Gm37036	0.0455849	none
Gm37037	0	none
Gm37040	0.0542616	none
Gm37041	0	none
Gm37968	0.01696	none
Gm37967	0.0320725	none
Gm37966	0	none
Gm7265	0.181452	none
Gm33206	0	H3K27me3
Gm37241	0.147716	none
Gm37875	0	none
Gm37969	0.02375	none
Gm10576	0	none
Gm37965	0.222215	none
Gm37442	0	none
Gm37443	0.24266	none
Gm37440	0	none
Gm37441	0	none
Gm37438	0	none
Gm37439	0	H3K27me3
Gm38003	0	none
Ighv1-13	0	none
Gm37444	0	none
Gm37445	0	none
Mannr	0	H3K27me3
Gm38383	0.10871	none
Gm38385	0	none
Gm38384	0.499426	none
Gm38381	0.863024	none
Gm30097	0	H3K27me3
Gm20203	0	none
Gm38382	0	none
Gm35670	0	none
Gm38386	0	none
Gm37266	0.49099	none
Ighv3-7	0	none
A930004J17Rik	0.283277	none
Olfr431-ps1	0	H3K27me3
Gm37264	1.39211	none
Rpl21-ps1	0	none
Gm37265	0.125833	none
Gm37267	0	none
Gm18432	0	none
Gm37846	0	H3K27me3
Gm37847	0	none
Gm37845	0	H3K4me3
Gm20836	0	none
Gm37843	0	none
Gm37844	0.0634829	H3K4me3
Gm37841	0	none
Gm37842	0	none
Gm37848	0.102334	none
Gm37849	0	none
Gm37675	0.0450436	none
Gm37674	0.373794	none
Trbv7	0	H3K27me3
Gm37673	0.463268	none
Gm37059	0	none
Gm37672	0.055911	none
Gm18553	0	none
Snurf	45.1261	H3K4me3
Gm37671	0.0565446	none
Gm29999	0	H3K27me3
Gm37289	0.0654865	none
Gm37786	0.21357	none
Gm38224	0.0293074	none
Gm38225	0.541976	H3K4me3
Gm36638	0	none
Gm31466	0	none
Gm8684	0	H3K27me3
Gm38223	0.0559007	none
Ighv1-3	0	none
A130048G24Rik	0.0615683	H3K27me3
Gm37547	0	none
Thap6	0.776691	H3K4me3
Ighv5-5	0	none
Gm19694	0	none
Gm38024	0.0702565	none
Gm38022	0	none
Gm38021	0.155145	none
Gm19863	0.574266	H3K4me3
Gm37080	0	H3K27me3
Gm37078	0	none
Gm37079	0.267339	none
Ighv1-21	0	none
Gm37081	0	none
Ighv1-32	0	none
Gm37899	0.295645	none
Gm37076	0	none
Gm37077	0.119197	none
Gm38378	0.0114401	none
Gm34816	0	none
Gm38377	0.0843884	none
Gm6631	0	H3K27me3
Gm38380	0.296451	none
Gm38379	0.0419953	none
Gm8599	0	none
Gm19901	0	none
Gm29866	0	none
Gm37436	0.095231	none
Gm37105	0.204843	none
Gm37437	0.413782	none
8030442B05Rik	0	none
Gm37435	0	H3K27me3
4930535E02Rik	0	H3K27me3
Ighv1-21-1	0	none
Gm20557	0	none
Gm37222	0	none
Gm37221	0.0492574	none
Gm37223	0	none
Gm37375	0	none
Gm37374	0	H3K27me3
Gm37373	0	none
Gm37220	0	none
Gm37219	0.0326876	none
Gm37218	0	none
Gm37217	0.0102853	none
Gm37779	0	H3K27me3
Gm37780	0.0984079	none
Dchs2	4.67089	Bivalent
4933401J01Rik	0.039455	none
Gm37496	0.0239308	none
Gm37778	0	none
Pcdhac2	14.2391	H3K4me3
Gm37777	0.0339897	H3K27me3
4930433B08Rik	0	none
Gm38312	0	none
9430083B18Rik	0	none
Gm37260	0.342345	none
Gm38313	0	none
Gm38309	0.10194	none
4632432E15Rik	0	none
Gm7417	0	Bivalent
Gm38311	0	none
Gm38308	0.111473	none
Gm4857	0	none
Gm37758	0	none
Gm29994	0.0578218	none
Gm37618	0.00995039	none
Gm6209	0.0590006	H3K27me3
Gm5099	0	H3K4me3
Gm37759	0	H3K27me3
Gm37761	0	none
Gm37760	0	H3K27me3
A630081D01Rik	0.237477	none
Gm37935	0	H3K4me3
Gm37936	0.0492764	H3K27me3
Gm37939	0	none
Gm37937	0	none
Gm37934	0.304572	none
Gm32444	0.391818	none
Gm38138	0	none
Gm38261	0	none
Gm37342	0.0364162	none
Gm38262	0.0243954	none
Gm37343	0	H3K27me3
Gm7369	0	none
1700016A09Rik	0.286518	H3K4me3
1700006P03Rik	0	H3K27me3
Gm20772	0	none
Gm37599	0	none
Gm2979	0	none
Pcdhga11	8.69351	H3K4me3
Gm38108	0	none
5830444F18Rik	0.0483548	none
Gm37600	0	none
Gm37601	0	none
Gm37602	0.507785	none
Pcdhgb2	5.28023	none
Gm37598	0.0294739	none
Gm37058	0.167867	none
Gm37057	0	none
Gm7694	0.137503	none
Gm37056	0.594969	none
Gm38183	0	none
Gm37055	0	H3K4me3
Gm37054	0	H3K27me3
Gm2756	0	H3K27me3
Naaladl2	0.96164	H3K4me3
Gm10463	0.0176955	H3K4me3
Gm37258	0.0194991	none
Gm37184	0	none
4930403P22Rik	0	none
Gm37257	0	H3K27me3
Gm37183	0.0496106	none
Ighv1-62	0	none
Gm6420	0	H3K4me3
Gm19002	0	none
Gm37185	0	none
Gm38163	0.0897658	none
Gm33320	0	none
Gm32114	0	none
Ighv1-17-1	0	none
Gm9748	0.179129	Bivalent
Gm38160	0.0300901	H3K4me3
Gm38162	0.163356	none
Gm38161	0	none
Gm38165	0.121467	H3K4me3
Gm38164	0	none
Gm38253	0.0456235	none
Gm37625	0.0163131	none
Gm38254	0	none
Gm38251	0.132044	none
Gm2447	0	none
Gm38252	0.0430739	none
Gm30174	0	none
Gm38255	0.0603228	none
Gm38256	0	none
Gm37272	0	H3K27me3
Gm37709	0	none
Gm32175	0	none
Gm37708	0	none
Gm37712	0	H3K27me3
Gm6236	0	none
Gm37711	3.39617	none
Gm37710	0.0302172	none
Gm32295	0	none
Gm37479	0.0314604	H3K27me3
Gm37478	0.0588439	none
Mgam2-ps	0	H3K27me3
Gm37477	0.0420051	H3K27me3
Gm37481	0	none
Gm37240	0	H3K4me3
Ighv1-19-1	0	none
Gm37480	0	none
5430420F09Rik	0.143096	none
Gm8643	0	none
Gm37815	0	none
Gm37795	0.0123285	none
Gm37812	0	none
Gm37813	0	none
Gm37814	0.329535	none
Gm6185	0	H3K27me3
Gm37796	0	none
Gm37817	0.117245	H3K4me3
Gm38353	0	none
Trbv8	0	none
1700113B19Rik	0	none
Pdcd5-ps	3.95375	none
Gm36990	0	none
Gm38181	0	none
Gm8242	0.0280911	H3K4me3
Gm38182	23.8494	H3K4me3
Gm37012	0	none
Gm37382	0.0403361	none
Gm5190	0	none
Gm9694	0.0540839	H3K4me3
1700029B24Rik	0	none
Gm37572	0	none
Gm37013	1.11153	H3K4me3
Gm37383	0	none
Gm37014	0	none
Gm37385	0	none
Gm38037	0.188999	H3K4me3
Gm38036	0.148374	none
Gm38035	0	none
Gm38034	0.160825	none
Gm38033	0.227398	none
Gm10292	0.267367	H3K27me3
Gm34274	0	none
Ighv5-7	0	none
Gm37658	0	none
Gm37082	0.016581	H3K27me3
Gm18956	0.0852745	none
Gm37083	0	none
Gm7270	0	H3K27me3
C130023A14Rik	0.138009	H3K4me3
Gm38002	0	none
Gm37084	0.0583421	H3K27me3
Gm37085	0	none
Gm37086	0	none
Gm8625	0	none
Gm37638	0	H3K27me3
Gm37637	0.435606	none
Gm37640	0	none
Gm37639	0.034251	none
Gm37634	0.0301917	none
Gm9839	0.0408687	none
Gm37636	0	none
Gm37635	0	none
Gm37633	0.231858	none
2900097C17Rik	216.272	H3K4me3
Gm17868	0	none
Gm37143	0.111953	none
Gm38195	0	none
Gm37137	0.0440799	none
Gm37139	0.087765	none
Gm37136	0	H3K4me3
Gm38314	0	none
Ighv2-8	0	none
Gm37135	0	none
4930517J16Rik	0	none
Gm3807	0.179705	H3K4me3
Gm2065	0.0222835	none
Gm37279	0	H3K4me3
Gm37281	0	none
Gm37280	0	none
Gm30667	0	none
Gm10857	0	H3K27me3
Ighv1-11	0	none
Gm37282	0	none
Gm7626	0	none
Gm19114	0.0906705	none
Gm37854	0	none
Gm37855	0.0593433	none
Gm37851	0	none
5830415G21Rik	0	none
Gm37852	0	none
Gm37853	0	none
Gm37850	0.204955	none
Gm37811	0.0442603	Bivalent
Ighv5-1	0	none
Gm38263	0.090672	none
Trbv11	0	none
Gm38265	0	none
Gm38266	0	none
Gm20858	0	none
Gm38264	0	none
Gm7558	0	none
Gm2453	0	H3K4me3
Gm37722	0	none
Gm38017	0	none
Gm20731	0.11125	none
Gm37723	0	none
Gm35106	0	none
Gm32460	0	none
Gm37725	0.0431714	none
Gm37724	0	none
Pcdhgc3	2.76414	H3K4me3
Gm37726	0.0225714	none
Olfr416-ps1	0	none
Gm37153	0	H3K4me3
Gm34176	0	none
Gm31728	0	H3K4me3
Gm37150	0.0233454	none
Gm37151	0	none
Gm37152	0.220099	none
Ighv1-46	0	none
Gm37154	0.219903	none
Gm38115	0	none
Gm38114	0.026642	none
Gm38113	0	none
Gm9116	0	none
Gm38117	0	none
Gm38355	0.095578	none
Gm35584	0	H3K27me3
Gm38116	0.0362293	none
Gm38111	0.0647235	none
Gm37551	0.256168	none
Gm37552	0.0101956	none
Ighv1-33	0	none
Gm37550	0	none
Gm37884	0.149827	none
Gm37883	0	H3K27me3
Gm6101	0	none
Gm37882	0	none
Gm37018	0.0308466	none
Gm37216	0.00908632	none
Ighv1-25	0	none
Gm37019	0.0906145	none
Trbv24	0	none
Gm37017	0.0553378	none
Gm21065	0	none
Gm37016	0.0505104	H3K27me3
Gm37015	0	H3K27me3
Gm37943	0.0542497	none
Gm19918	0	none
Gm37944	0	none
Gm37945	0.172964	none
9430034N14Rik	0.0890366	none
Gm20926	0	none
Gm31123	0	none
Gm37946	0	none
Gm35070	0	none
Gm33366	0.219791	H3K4me3
Gm37349	0.13607	none
A730062M13Rik	0.01384	none
Gm37348	0.329647	none
E430014B02Rik	0.0504659	none
Gm37347	0	none
Zc3h11a	16.3089	H3K4me3
Gm37346	0	none
Gm37350	0	none
Gm38321	0	H3K27me3
Gm38322	0	none
Gm38319	0.0779277	none
Gm38320	0	none
Gm34727	0.0878639	none
4930456G14Rik	0.345625	none
Gm38323	0	none
Gm38324	0	none
Trbv22	0	none
Gm38318	0.0353501	none
Gm37764	0	H3K27me3
Ighv1-40	0	none
Gm37766	0	none
Gm37765	0	none
Gm37767	0.0144856	none
A330074H02Rik	0.512662	none
Gm17244	0.218293	none
Gm37763	0	none
Gm37762	0	none
Gm37900	0.0344335	none
A930005N03Rik	0.158087	none
Gm38075	0	none
Gm38076	0	none
2900002M20Rik	1.42604	H3K4me3
Gm37898	0	none
4933417C20Rik	0.0325275	H3K4me3
Gm20690	0	none
Gm36468	0	none
Gm4430	1.88176	H3K4me3
Gm37504	0.0384294	none
Gm8860	0.131972	none
Gm37548	0.0221304	none
Gm37503	1.18139	none
Gm37549	0	none
Gm37506	0	none
Gm37505	0	H3K27me3
Gm17968	0.0228425	none
Gm37681	0	none
Gm37682	0	none
Gm20910	0	none
Gm37685	0.0150975	none
Gm37686	0.132569	none
Gm31326	0.0662298	none
Gm37684	0	none
Gm8747	0	H3K27me3
Gm37687	0	none
E330011M16Rik	0.0362261	H3K4me3
Gm29950	0	none
Gm37121	0.0201934	H3K27me3
Ighv5-12-4	0	none
Gm8797	16.1117	none
Gm37122	0	none
Pcdhgb1	4.23799	H3K4me3
Gm37124	0.0287407	none
Gm37123	0.0736357	none
Gm37305	0.810164	H3K4me3
Gm2719	0.258426	H3K27me3
Gm37306	0	H3K27me3
Gm37307	0.0115055	H3K4me3
Gm37308	0	none
Gm37309	0.256085	none
Gm37310	0.140227	H3K27me3
Gm37311	0.165381	none
Gm38273	0.195744	H3K4me3
Gm7871	0	none
Gm38272	0	none
Gm38271	0	none
Gm38270	0	none
Gm38269	0	none
Gm38268	0	none
Gm21845	0	none
Gm18186	0	none
Gm36969	0.0512605	none
Gm36970	0	none
Gm37200	0.0449139	none
Gm33163	0	none
Gm36968	0	none
Gm20236	0.00642183	none
Gm36967	0	H3K4me3
Gm30414	0	none
Gm36966	0	none
Gm37903	0	none
Gm38110	0.0253478	none
Gm37905	0	none
Gm37904	0	none
Gm20925	0	none
Gm38109	0	H3K4me3
Gm37902	0.108264	none
Gm38371	0	none
Gm37901	0	none
Gm36307	0	none
Gm38123	0	none
Pcdhgb8	1.61078	H3K4me3
Gm38124	0.450552	none
A630035G10Rik	0	none
Gm38119	0	none
Gm38120	0.166037	none
Gm38121	0	none
Gm38122	0	none
Pcdhgb6	12.7117	H3K4me3
Gm38118	0	none
Gm19214	0	none
Gm37555	0	none
Pcdha5	2.6746	H3K4me3
Gm37558	0.110513	none
Gm37557	0	none
Gm8022	0	none
Gm37556	0	H3K27me3
Gm37559	0.579963	none
Gm6074	0	none
Gm37664	0	none
Gm37048	0.051605	none
Gm37049	0	none
4833445I07Rik	0.641989	H3K4me3
Gm18752	0	none
Gm37047	0	H3K4me3
Gm9867	0	none
Rncr4	0	H3K27me3
Gm37586	0	none
Ighv6-1	0	none
Gm38016	0	none
Gm37585	0	none
Gm32200	0.0733721	none
Gm37584	0.0490646	none
4930539M17Rik	0.345556	none
Gm37582	0	none
Gm37583	0	H3K4me3
Gm37392	0	none
Ighv15-1	0	none
Gm37391	0.0289679	none
Gm37390	0	none
Gm37389	0	none
Gm37388	0.12525	H3K4me3
Gm37386	0	none
Gm37393	0.0157671	none
F830212C03Rik	0.0762068	none
Gm37977	0	none
Gm37978	0.0189713	none
Gm37303	0.111719	none
Gm37979	0	none
Gm37980	0.167608	none
Gm37981	0	none
Gm2238	0.124361	H3K4me3
Gm37982	0	none
Gm37495	0	none
Gm37741	0	none
Gm37743	0	H3K27me3
Gm37742	0	none
Pcdhga1	4.31802	H3K4me3
Gm37744	0	H3K27me3
Gm37745	0.0379651	none
Gm7341	0.399154	none
Gm37746	0	none
AA914427	0.234752	H3K4me3
Gm38291	0	none
Gm38292	0.00831189	H3K27me3
Gm8790	0	none
Gm38290	0	none
Gm38295	0	none
Gm8109	0	H3K27me3
Gm38293	0.0810727	H3K27me3
Gm38294	0	H3K27me3
Gm31925	0	none
F830112A20Rik	0.0073083	none
C130012C08Rik	0.116834	H3K27me3
Gm38148	0.352937	none
Gm38147	0.0505545	none
Gm38146	0.0508775	none
Gm38150	0	none
Gm37560	0	none
Gm10537	0	none
Gm38149	0	none
Gm30948	0	none
Gm37170	0	H3K4me3
Gm37148	0	H3K27me3
Gm37168	0.138421	none
Gm37169	0	H3K4me3
Gm37147	0	none
Gm18427	0	none
Fgfr3-ps	0.669122	none
Gm37171	0	none
Gm37089	0	none
A330069K06Rik	0.0853283	none
Gm37091	0	none
Gm37090	0.209365	none
Ighv5-13	0	none
Ighv5-11	0	none
Gm37088	0.132738	none
Gm37087	0	none
Gm37093	0	none
Gm37092	0	Bivalent
Gm34716	0	none
Gm37646	0	none
Gm37645	0.0557816	none
Gm19066	0	none
Gm37643	0.289329	none
Gm37644	0.0398045	H3K27me3
Gm37641	0	H3K27me3
Gm37642	0.0564464	none
Gm9136	0	none
Gm37648	0.0362733	none
Gm37328	0	none
Gm37329	0.130543	none
Gm37326	0.10312	none
Gm37327	0	none
Gm38139	0	none
Gm8515	0.184134	H3K27me3
Gm9874	0.25666	none
Gm37330	0	none
Gm37331	0.090851	none
Gm5852	0	none
Gm38288	0	none
Gm38289	0	H3K27me3
Gm38286	0.449521	none
Gm38388	0	none
Gm37248	0.0193864	none
Gm38287	0.105367	H3K27me3
Gm7270	0	H3K27me3
Gm37787	0	none
Gm37728	0.291238	none
Sprr2c-ps	0	none
Gm37729	0	none
Gm37730	0	none
Gm2077	0	none
Gm37731	0.33406	none
Gm37732	0	none
Gm37733	0.0762734	H3K4me3
Gm37727	0	none
Gm17970	0	none
Gm21907	0	none
Gm37160	0.0186895	none
Gm37159	0.114971	none
Gm37158	0	none
Gm37157	0	none
Gm18547	0	none
Gm36527	0.074336	H3K4me3
Gm37155	0	none
Gm37976	0	none
Gm38089	0	none
Gm34767	0.0275097	none
Lce1d	0	H3K27me3
Gm38092	0	none
Gm2071	0	none
Gm38090	0	none
Gm38091	0.109995	none
Gm38087	0	H3K27me3
Gm38088	0	none
Gm32180	0	none
Gm37519	0.0700928	none
Gm37521	0.139635	none
Gm37520	0.0211431	H3K27me3
Ighv1-15	0	none
Pcdhac1	0.953037	H3K4me3
Gm37647	0	none
Gm7977	0	none
Gm37518	0	H3K27me3
2610105M22Rik	0	none
Gm8146	0	none
Gm36981	0	none
Ighv5-8	0	none
Gm36982	0	none
Gm30341	0	H3K27me3
Gm2053	0.349304	none
Gm36979	0	none
Gm36980	0	none
Gm36978	0	none
Gm37915	0.0628414	none
Ighv4-2	0	none
Gm37914	0.136206	none
Gm37913	0	none
Gm37918	0	none
Gm36983	0	none
Gm37917	0	none
Gm37916	0.0387956	none
Gm3351	0	none
Gm37277	2.35906	none
Gm37278	0	none
Gm37275	0	H3K27me3
3110080O07Rik	0.1205	none
Gm37274	0.216324	none
Gm5850	0	none
1700034J04Rik	0	H3K27me3
Gm37273	0	none
Gm31256	0	none
Ighv1-23	0	none
Gm38235	0.115896	none
Gm35048	0	none
Gm5842	0.508144	none
Gm38233	0	none
Scp2-ps1	0	none
Gm38234	0	none
Ighv3-2	0	none
Gm38232	0	none
Gm38231	0.174395	none
Ighv1-44	0	none
Gm37804	0.342281	none
Gm37803	0	H3K27me3
Gm37802	0.032299	none
Gm5979	0	none
Gm34068	0.0551075	H3K27me3
Gm37801	0	none
Gm19335	0.0270089	none
Gm37800	0	none
BC037039	0.855275	H3K4me3
Pcdha12	3.2809	H3K4me3
Gm38229	0	none
Gm6677	0	none
Gm38357	0.324519	none
Gm38358	0	none
Gm38341	0	H3K27me3
Gm38359	0.0659159	none
Gm38356	0	none
Gm37403	0.00977335	none
4933403L11Rik	0	none
Gm37404	0	none
Gm21631	0	none
Gm37402	0.00580685	none
Gm10531	0	none
Gm36047	0	none
Gm37406	0	none
Gm42492	0.0552416	none
Gm35108	0	none
Gm37995	0.567541	none
Pcdhga2	5.25133	H3K4me3
Gm37994	0	none
Gm29771	0.0201401	none
Gm37993	0	none
Olfr1409-ps1	0	none
Gm37996	0	none
Ighv1-1	0	none
1700051O22Rik	0.481417	H3K4me3
Gm37052	0.325792	none
Gm10723	0.041733	none
C230057A21Rik	0	none
Gm37734	0	none
Gm37053	0.0145321	none
Gm36888	0	H3K27me3
Gm37596	0	none
Gm6350	0	none
Gm38084	0	none
Gm37597	0	none
Gm38083	0.0637301	none
Gm2147	0	H3K27me3
Gm37595	0	none
Gm7804	0	none
Gm37593	0.60976	none
Gm38156	0.0270353	none
Gm36928	0	none
Tdpoz2	0	none
Gm38157	0.230254	none
Gm36929	0	none
C630004L07Rik	0.0215497	H3K27me3
Gm38158	0	none
Gm36927	0	H3K27me3
Gm6546	0	none
Gm37178	0	none
Gm35134	0	none
Gm37237	0	none
Gm37238	0.366961	H3K4me3
Gm37239	0	H3K27me3
Gm37181	0.0727789	none
Gm37179	0	H3K27me3
Gm37180	0.529083	none
Gm37176	1.09244	none
Gm37177	0	none
Gm37756	0	none
Gm37755	0.0760153	none
Gm37754	0	none
Gm37753	0.159587	H3K4me3
Gm37752	0.00760529	none
Gm37751	0.061267	none
1700030I03Rik	0.0374162	none
Gm37581	0	none
Gm37757	0	H3K27me3
Gm38301	0.0944975	none
Gm38302	0.0521341	H3K27me3
Gm38303	0	none
Gm38304	0	H3K4me3
Gm10152	0	none
Ighv1-27	0	none
Gm38305	0	none
Gm38306	0	none
Gm38307	0	H3K4me3
Gm29747	0	none
Gm15853	0.355045	H3K4me3
Gm37929	0	none
Gm37930	0	H3K27me3
Gm37931	0.135455	none
Gm37932	0.0239002	none
Gm5541	0	none
4930540E01Rik	0	H3K27me3
Gm37933	0.0415452	H3K4me3
Lsmem2	0.233221	none
Gm37341	0	none
Gm18300	0	none
Gm37340	0.242849	none
Gm38389	0	none
Gm37339	0	H3K4me3
Gm37338	0	none
Gm33112	0	none
Gm29808	13.6501	none
Gm37537	0.112901	none
Golt1a	0	none
Gm37536	0.0228164	none
Gm5845	0	none
Gm37535	0	none
Gm37075	0	none
Gm37533	0	none
Gm37534	0.142494	none
Gm20754	0.351294	H3K4me3
Gm36996	0.803371	none
Gm30686	0	none
6720464F23Rik	0.16555	H3K27me3
Gm2272	0	none
Gm36993	0.00850646	none
Gm36992	0.245291	none
Gm36995	0.146192	H3K4me3
Gm36994	0	none
Gm36991	0	none
Gm7019	0	none
Gm37131	0	H3K4me3
7530428D23Rik	0	none
Pcdha1	0.727447	none
Gm37132	0.366579	none
Gm17836	0	H3K27me3
Gm36948	0.0354739	H3K4me3
Gm38203	0	none
Gm37133	0	none
Gm37134	0	none
Gm33973	0.0970327	H3K27me3
1700008A23Rik	0	none
Gm38098	0	none
Gm38097	0	none
Gm37042	0	H3K27me3
Gm42416	1.675	H3K4me3
Gm38096	0.0672781	none
Gm18491	0	none
Gm37616	0	none
Gm32181	0	none
1700063I16Rik	0	H3K4me3
Gm38246	0	none
Gm37617	0	none
Gm37247	0.747283	H3K4me3
Gm38245	0.0618209	H3K27me3
Gm21440	0	none
